frame,x_center,y_center
58805,96,224
58806,96,224
58807,96,224
58808,96,224
58809,96,224
58810,96,224
58811,96,224
58812,96,224
58813,96,224
58814,96,224
58815,97,224
58816,97,223
58817,97,223
58818,96,223
58819,96,223
58820,97,223
58821,97,223
58822,97,223
58823,97,223
58824,97,223
58825,97,223
58826,97,223
58827,97,223
58828,97,223
58829,96,223
58830,96,223
58831,96,223
58832,96,223
58833,96,223
58834,96,224
58835,96,224
58836,96,224
58837,96,224
58838,96,224
58839,96,224
58840,97,223
58841,97,223
58842,97,223
58843,97,223
58844,96,223
58845,96,223
58846,96,224
58847,96,224
58848,96,224
58849,96,223
58850,96,224
58851,96,224
58852,96,224
58853,97,223
58854,97,223
58855,97,224
58856,97,223
58857,97,224
58858,97,223
58859,97,223
58860,97,223
58861,97,223
58862,97,224
58863,97,224
58864,97,224
58865,97,223
58866,96,224
58867,97,224
58868,97,224
58869,96,223
58870,96,224
58871,96,223
58872,96,224
58873,96,223
58874,96,223
58875,96,223
58876,96,224
58877,96,224
58878,96,224
58879,96,224
58880,96,224
58881,96,224
58882,96,224
58883,96,224
58884,96,224
58885,96,224
58886,96,224
58887,96,224
58888,96,224
58889,96,224
58890,96,224
58891,96,224
58892,96,224
58893,96,224
58894,96,224
58895,96,224
58896,96,224
58897,96,224
58898,96,224
58899,96,224
58900,97,224
58901,97,224
58902,97,223
58903,97,223
58904,96,223
58905,96,224
58906,97,223
58907,96,223
58908,96,223
58909,97,222
58910,97,223
58911,97,223
58912,97,223
58913,97,222
58914,96,222
58915,96,223
58916,97,222
58917,96,222
58918,97,223
58919,97,223
58920,96,223
58921,96,223
58922,96,223
58923,96,223
58924,96,223
58925,96,223
58926,96,223
58927,96,224
58928,96,224
58929,96,224
58930,96,224
58931,96,222
58932,96,221
58933,96,221
58934,96,221
58935,97,224
58936,96,221
58937,97,222
58938,97,224
58939,97,224
58940,97,224
58941,97,223
58942,96,222
58943,97,223
58944,96,222
58945,96,224
58946,96,224
58947,96,223
58948,96,222
58949,96,223
58950,96,223
58951,96,223
58952,97,223
58953,97,223
58954,97,223
58955,97,223
58956,97,223
58957,97,224
58958,97,224
58959,97,224
58960,97,223
58961,97,223
58962,97,223
58963,97,223
58964,96,224
58965,97,224
58966,97,224
58967,97,224
58968,97,224
58969,97,224
58970,97,223
58971,97,223
58972,97,223
58973,97,223
58974,97,224
58975,97,223
58976,97,223
58977,97,223
58978,97,223
58979,96,222
58980,97,223
58981,97,223
58982,97,223
58983,97,223
58984,97,224
58985,97,224
58986,97,223
58987,97,223
58988,96,222
58989,96,223
58990,97,223
58991,97,222
58992,97,222
58993,97,223
58994,97,223
58995,97,224
58996,97,224
58997,97,224
58998,97,224
58999,97,224
59000,96,222
59001,96,224
59002,97,224
59003,96,224
59004,97,224
59005,96,224
59006,96,224
59007,96,224
59008,96,223
59009,96,223
59010,96,223
59011,96,223
59012,96,223
59013,96,224
59014,96,224
59015,96,223
59016,96,223
59017,96,223
59018,97,223
59019,97,223
59020,96,223
59021,96,223
59022,97,223
59023,97,223
59024,97,222
59025,97,222
59026,97,222
59027,97,222
59028,97,222
59029,97,221
59030,97,223
59031,97,222
59032,97,222
59033,97,222
59034,96,221
59035,96,221
59036,97,222
59037,97,222
59038,97,222
59039,97,222
59040,97,223
59041,97,224
59042,97,223
59043,96,222
59044,97,224
59045,97,224
59046,97,224
59047,97,224
59048,97,224
59049,97,224
59050,96,224
59051,97,224
59052,97,224
59053,97,224
59054,96,224
59055,97,224
59056,97,224
59057,97,224
59058,97,224
59059,97,224
59060,97,223
59061,97,224
59062,97,224
59063,97,223
59064,97,223
59065,97,223
59066,97,223
59067,97,223
59068,97,223
59069,97,223
59070,97,223
59071,97,223
59072,96,222
59073,97,222
59074,96,222
59075,97,223
59076,97,222
59077,96,222
59078,96,222
59079,96,222
59080,96,223
59081,96,223
59082,96,223
59083,96,223
59084,96,222
59085,96,222
59086,96,223
59087,96,223
59088,96,223
59089,96,223
59090,96,223
59091,96,222
59092,96,222
59093,96,222
59094,96,222
59095,96,222
59096,96,222
59097,96,223
59098,96,223
59099,96,223
59100,96,223
59101,96,223
59102,96,224
59103,96,224
59104,96,224
59105,96,224
59106,96,223
59107,96,223
59108,96,223
59109,97,223
59110,96,224
59111,96,223
59112,96,223
59113,97,223
59114,97,223
59115,97,223
59116,97,223
59117,96,222
59118,97,223
59119,97,223
59120,96,223
59121,96,223
59122,96,224
59123,96,223
59124,96,224
59125,96,224
59126,96,224
59127,96,224
59128,96,224
59129,96,224
59130,97,223
59131,96,224
59132,96,224
59133,97,224
59134,97,224
59135,96,223
59136,96,223
59137,96,223
59138,96,223
59139,97,223
59140,97,223
59141,97,223
59142,96,223
59143,96,223
59144,96,223
59145,97,223
59146,97,223
59147,97,223
59148,97,223
59149,96,222
59150,97,222
59151,97,222
59152,96,222
59153,96,221
59154,96,222
59155,96,222
59156,96,222
59157,97,223
59158,97,223
59159,97,223
59160,97,223
59161,97,223
59162,97,223
59163,97,223
59164,97,223
59165,97,223
59166,97,223
59167,97,223
59168,97,223
59169,97,223
59170,97,223
59171,96,220
59172,96,220
59173,96,220
59174,96,221
59175,96,220
59176,97,223
59177,96,220
59178,96,223
59179,96,223
59180,96,223
59181,96,223
59182,97,224
59183,97,224
59184,97,223
59185,97,223
59186,97,224
59187,97,221
59188,97,220
59189,96,221
59190,96,221
59191,96,221
59192,96,221
59193,96,221
59194,97,224
59195,97,224
59196,97,224
59197,97,223
59198,97,224
59199,97,223
59200,97,223
59201,97,223
59202,97,223
59203,97,223
59204,96,223
59205,97,223
59206,96,223
59207,97,223
59208,97,223
59209,96,222
59210,96,223
59211,96,224
59212,96,224
59213,96,224
59214,96,224
59215,96,224
59216,96,224
59217,96,224
59218,96,224
59219,96,224
59220,96,224
59221,96,224
59222,96,224
59223,96,224
59224,96,224
59225,97,224
59226,97,224
59227,97,224
59228,97,224
59229,97,224
59230,97,224
59231,97,224
59232,97,224
59233,96,223
59234,96,223
59235,97,223
59236,96,223
59237,96,223
59238,96,223
59239,96,223
59240,96,223
59241,97,223
59242,97,223
59243,96,223
59244,95,221
59245,95,221
59246,95,221
59247,96,223
59248,95,221
59249,96,221
59250,96,223
59251,96,223
59252,96,223
59253,96,223
59254,96,223
59255,96,223
59256,96,223
59257,96,223
59258,96,223
59259,96,223
59260,96,223
59261,96,223
59262,96,223
59263,96,223
59264,96,223
59265,96,223
59266,97,223
59267,97,223
59268,97,223
59269,97,223
59270,97,223
59271,97,223
59272,97,223
59273,97,223
59274,97,223
59275,97,223
59276,97,223
59277,97,223
59278,97,223
59279,97,222
59280,96,219
59281,97,219
59282,96,219
59283,97,219
59284,97,219
59285,96,219
59286,96,220
59287,96,220
59288,96,220
59289,96,220
59290,96,221
59291,96,221
59292,96,221
59293,97,223
59294,96,221
59295,96,220
59296,96,220
59297,96,220
59298,97,223
59299,96,221
59300,96,221
59301,96,221
59302,96,221
59303,96,221
59304,96,221
59305,97,223
59306,97,223
59307,97,223
59308,97,223
59309,97,223
59310,97,223
59311,97,223
59312,97,223
59313,97,223
59314,97,223
59315,97,223
59316,97,223
59317,97,223
59318,96,222
59319,97,223
59320,97,223
59321,97,223
59322,97,223
59323,96,221
59324,97,223
59325,97,223
59326,97,223
59327,97,223
59328,97,223
59329,97,223
59330,96,223
59331,96,223
59332,96,223
59333,96,223
59334,96,223
59335,96,223
59336,96,223
59337,96,223
59338,96,223
59339,96,222
59340,96,222
59341,96,222
59342,96,223
59343,96,223
59344,96,223
59345,96,223
59346,96,223
59347,96,223
59348,96,223
59349,97,223
59350,96,222
59351,96,221
59352,96,222
59353,97,222
59354,97,222
59355,97,222
59356,97,222
59357,97,222
59358,97,222
59359,97,222
59360,96,221
59361,96,221
59362,96,221
59363,96,221
59364,97,222
59365,97,222
59366,97,222
59367,97,223
59368,97,223
59369,97,223
59370,97,223
59371,97,223
59372,96,223
59373,97,223
59374,97,223
59375,97,223
59376,97,223
59377,97,223
59378,97,223
59379,97,223
59380,97,223
59381,97,223
59382,97,223
59383,97,223
59384,97,222
59385,97,223
59386,97,223
59387,97,223
59388,97,223
59389,97,223
59390,97,223
59391,97,223
59392,97,223
59393,97,224
59394,97,223
59395,97,223
59396,97,224
59397,97,223
59398,97,223
59399,97,223
59400,96,222
59401,96,222
59402,96,222
59403,96,222
59404,96,222
59405,96,222
59406,96,223
59407,96,224
59408,96,224
59409,96,224
59410,96,224
59411,96,224
59412,96,224
59413,96,224
59414,96,224
59415,96,224
59416,96,224
59417,96,224
59418,96,224
59419,96,224
59420,96,224
59421,96,224
59422,96,224
59423,97,224
59424,97,224
59425,97,224
59426,97,224
59427,97,224
59428,97,224
59429,97,223
59430,97,223
59431,97,223
59432,97,223
59433,97,223
59434,97,223
59435,97,223
59436,97,223
59437,97,223
59438,97,222
59439,97,222
59440,97,222
59441,97,222
59442,97,222
59443,97,223
59444,97,223
59445,97,223
59446,97,223
59447,97,223
59448,97,223
59449,96,223
59450,97,223
59451,96,223
59452,97,223
59453,97,223
59454,97,223
59455,96,223
59456,96,224
59457,96,223
59458,96,223
59459,96,223
59460,96,224
59461,96,223
59462,96,223
59463,96,223
59464,96,223
59465,96,224
59466,97,223
59467,97,223
59468,97,224
59469,97,223
59470,97,224
59471,97,224
59472,97,224
59473,97,223
59474,97,223
59475,97,223
59476,97,223
59477,97,224
59478,97,224
59479,97,223
59480,97,223
59481,97,223
59482,97,223
59483,97,223
59484,96,223
59485,96,223
59486,96,223
59487,96,223
59488,96,223
59489,96,223
59490,96,223
59491,96,224
59492,96,224
59493,96,224
59494,96,223
59495,96,224
59496,96,224
59497,96,224
59498,96,224
59499,96,224
59500,96,224
59501,96,224
59502,96,224
59503,96,224
59504,96,224
59505,96,224
59506,96,224
59507,96,224
59508,96,224
59509,96,224
59510,96,224
59511,96,224
59512,96,224
59513,96,224
59514,96,223
59515,96,223
59516,96,223
59517,96,223
59518,96,223
59519,96,223
59520,96,223
59521,96,223
59522,96,223
59523,96,223
59524,97,223
59525,97,224
59526,97,224
59527,97,224
59528,97,224
59529,96,224
59530,96,224
59531,96,224
59532,96,223
59533,96,224
59534,96,224
59535,96,224
59536,96,224
59537,96,224
59538,96,223
59539,96,223
59540,96,223
59541,96,223
59542,96,222
59543,97,223
59544,96,222
59545,96,222
59546,96,223
59547,97,223
59548,97,223
59549,97,223
59550,97,223
59551,96,222
59552,97,222
59553,97,222
59554,97,222
59555,97,222
59556,97,222
59557,97,222
59558,97,221
59559,97,222
59560,97,222
59561,97,222
59562,97,222
59563,97,222
59564,97,222
59565,97,222
59566,97,222
59567,96,222
59568,96,222
59569,97,222
59570,96,222
59571,97,222
59572,96,222
59573,97,223
59574,96,222
59575,97,223
59576,97,223
59577,97,223
59578,97,223
59579,97,223
59580,97,222
59581,97,221
59582,97,223
59583,97,223
59584,97,223
59585,97,223
59586,97,223
59587,97,223
59588,97,223
59589,97,223
59590,97,223
59591,97,223
59592,97,223
59593,97,224
59594,97,224
59595,97,224
59596,97,224
59597,97,223
59598,97,223
59599,97,223
59600,97,223
59601,97,223
59602,97,223
59603,97,223
59604,97,222
59605,97,222
59606,97,222
59607,97,222
59608,97,222
59609,97,223
59610,97,223
59611,97,224
59612,97,224
59613,97,224
59614,97,224
59615,96,221
59616,96,222
59617,96,221
59618,96,221
59619,96,223
59620,96,223
59621,96,223
59622,96,223
59623,97,223
59624,97,223
59625,96,223
59626,96,220
59627,96,221
59628,96,221
59629,96,221
59630,96,221
59631,96,221
59632,96,221
59633,96,221
59634,97,221
59635,97,221
59636,97,221
59637,97,221
59638,97,221
59639,97,221
59640,98,224
59641,98,224
59642,97,223
59643,98,224
59644,97,224
59645,97,224
59646,97,224
59647,96,222
59648,97,224
59649,96,222
59650,96,222
59651,97,224
59652,97,223
59653,97,224
59654,96,223
59655,97,224
59656,97,224
59657,97,224
59658,97,224
59659,97,224
59660,97,224
59661,97,224
59662,97,224
59663,97,224
59664,97,224
59665,97,224
59666,97,223
59667,97,224
59668,97,223
59669,97,223
59670,97,223
59671,97,223
59672,97,221
59673,97,221
59674,97,223
59675,97,223
59676,97,223
59677,97,223
59678,97,223
59679,97,223
59680,97,223
59681,97,222
59682,97,223
59683,97,223
59684,97,223
59685,97,223
59686,97,223
59687,97,223
59688,97,223
59689,97,223
59690,97,222
59691,97,224
59692,97,224
59693,97,224
59694,97,224
59695,97,224
59696,97,224
59697,97,224
59698,97,224
59699,96,222
59700,96,222
59701,97,224
59702,97,224
59703,97,224
59704,97,224
59705,96,222
59706,96,222
59707,96,222
59708,96,222
59709,96,222
59710,96,222
59711,96,221
59712,96,221
59713,96,221
59714,96,221
59715,96,221
59716,96,221
59717,96,222
59718,96,222
59719,97,221
59720,97,222
59721,97,221
59722,97,221
59723,97,222
59724,97,222
59725,97,222
59726,97,222
59727,97,222
59728,97,222
59729,96,222
59730,96,222
59731,96,222
59732,97,222
59733,96,222
59734,96,221
59735,96,222
59736,96,222
59737,96,222
59738,96,222
59739,96,222
59740,96,222
59741,96,223
59742,96,223
59743,97,223
59744,97,224
59745,96,223
59746,96,224
59747,96,224
59748,96,224
59749,97,224
59750,96,222
59751,97,223
59752,97,223
59753,96,221
59754,97,223
59755,96,222
59756,97,223
59757,97,223
59758,97,223
59759,97,223
59760,97,224
59761,97,224
59762,96,224
59763,97,224
59764,97,224
59765,97,224
59766,97,224
59767,97,223
59768,97,223
59769,97,223
59770,96,222
59771,96,222
59772,96,222
59773,96,222
59774,96,222
59775,96,222
59776,96,222
59777,96,222
59778,96,222
59779,96,222
59780,96,222
59781,96,222
59782,96,222
59783,96,222
59784,96,222
59785,96,222
59786,96,222
59787,96,222
59788,96,222
59789,96,222
59790,96,222
59791,96,222
59792,96,222
59793,96,221
59794,96,222
59795,96,222
59796,96,221
59797,96,222
59798,96,222
59799,96,222
59800,96,222
59801,96,222
59802,96,222
59803,96,222
59804,97,223
59805,96,222
59806,96,222
59807,96,222
59808,96,222
59809,96,221
59810,97,223
59811,97,223
59812,97,223
59813,97,223
59814,96,221
59815,97,223
59816,96,223
59817,96,223
59818,97,223
59819,97,223
59820,96,223
59821,97,223
59822,96,223
59823,96,223
59824,96,223
59825,96,223
59826,96,223
59827,97,223
59828,97,223
59829,96,223
59830,96,223
59831,96,223
59832,97,223
59833,97,222
59834,97,222
59835,96,222
59836,96,222
59837,96,222
59838,97,223
59839,97,222
59840,97,222
59841,97,222
59842,97,222
59843,97,222
59844,97,222
59845,97,222
59846,97,222
59847,97,222
59848,97,222
59849,97,223
59850,97,223
59851,97,223
59852,97,223
59853,97,223
59854,96,223
59855,96,222
59856,96,221
59857,96,221
59858,97,223
59859,97,223
59860,96,223
59861,96,223
59862,96,223
59863,96,223
59864,96,223
59865,96,223
59866,96,223
59867,96,223
59868,96,223
59869,96,223
59870,96,223
59871,96,222
59872,96,222
59873,96,222
59874,96,222
59875,96,222
59876,96,222
59877,96,222
59878,96,222
59879,96,222
59880,97,223
59881,97,223
59882,97,223
59883,97,223
59884,97,223
59885,97,223
59886,97,224
59887,96,223
59888,96,223
59889,96,223
59890,96,223
59891,96,222
59892,96,221
59893,96,221
59894,96,221
59895,96,222
59896,96,223
59897,97,223
59898,96,224
59899,96,224
59900,96,224
59901,96,224
59902,96,224
59903,96,223
59904,96,223
59905,96,223
59906,96,223
59907,96,223
59908,96,223
59909,96,222
59910,96,222
59911,96,222
59912,96,222
59913,97,223
59914,96,222
59915,96,222
59916,96,222
59917,96,222
59918,96,222
59919,96,222
59920,96,222
59921,96,222
59922,96,222
59923,96,222
59924,96,222
59925,96,222
59926,96,223
59927,96,222
59928,97,223
59929,97,223
59930,97,223
59931,97,223
59932,97,223
59933,97,223
59934,97,223
59935,97,223
59936,96,222
59937,97,223
59938,97,223
59939,96,223
59940,96,222
59941,96,223
59942,96,223
59943,96,223
59944,96,223
59945,96,223
59946,96,222
59947,96,222
59948,96,222
59949,96,222
59950,97,223
59951,97,223
59952,96,222
59953,97,224
59954,97,223
59955,97,223
59956,96,222
59957,96,222
59958,96,222
59959,96,222
59960,97,223
59961,96,222
59962,96,222
59963,97,223
59964,97,223
59965,97,223
59966,97,223
59967,97,223
59968,97,223
59969,97,223
59970,97,223
59971,97,223
59972,97,223
59973,97,223
59974,97,223
59975,96,223
59976,96,223
59977,96,223
59978,96,223
59979,96,223
59980,96,223
59981,96,223
59982,96,223
59983,96,223
59984,96,223
59985,96,223
59986,96,224
59987,96,224
59988,96,223
59989,97,224
59990,96,223
59991,96,223
59992,96,223
59993,96,223
59994,96,223
59995,96,224
59996,97,224
59997,96,224
59998,97,224
59999,97,224
60000,96,224
60001,96,224
60002,96,224
60003,96,224
60004,96,223
60005,96,224
60006,96,224
60007,97,224
60008,97,224
60009,97,224
60010,96,224
60011,96,224
60012,96,224
60013,96,224
60014,97,224
60015,97,224
60016,96,224
60017,96,224
60018,96,223
60019,96,223
60020,96,223
60021,96,224
60022,96,224
60023,96,224
60024,96,224
60025,96,224
60026,96,223
60027,96,224
60028,96,223
60029,96,224
60030,96,224
60031,96,224
60032,96,224
60033,96,224
60034,96,224
60035,96,224
60036,96,224
60037,96,224
60038,96,224
60039,96,224
60040,96,224
60041,96,224
60042,96,224
60043,96,223
60044,97,223
60045,97,223
60046,97,223
60047,96,223
60048,96,223
60049,96,223
60050,96,222
60051,97,223
60052,97,223
60053,97,223
60054,97,223
60055,96,223
60056,96,223
60057,96,223
60058,96,223
60059,96,223
60060,96,224
60061,96,224
60062,97,223
60063,97,223
60064,96,223
60065,96,223
60066,96,223
60067,96,224
60068,96,223
60069,96,223
60070,96,223
60071,96,224
60072,96,224
60073,96,223
60074,96,223
60075,96,223
60076,96,223
60077,96,223
60078,96,223
60079,96,223
60080,96,223
60081,96,223
60082,96,223
60083,96,223
60084,97,223
60085,97,223
60086,97,223
60087,97,223
60088,97,223
60089,97,223
60090,97,223
60091,97,223
60092,97,223
60093,97,223
60094,97,223
60095,97,223
60096,97,223
60097,97,223
60098,97,222
60099,97,222
60100,97,223
60101,97,222
60102,97,223
60103,97,223
60104,96,223
60105,96,224
60106,97,224
60107,97,224
60108,97,224
60109,96,224
60110,97,224
60111,97,224
60112,97,224
60113,97,224
60114,97,224
60115,96,224
60116,96,224
60117,96,224
60118,96,224
60119,96,224
60120,97,224
60121,97,224
60122,97,224
60123,96,222
60124,97,222
60125,96,222
60126,96,222
60127,97,222
60128,97,222
60129,97,222
60130,96,222
60131,97,222
60132,97,222
60133,97,222
60134,96,222
60135,96,222
60136,96,222
60137,96,222
60138,96,223
60139,96,223
60140,96,222
60141,97,223
60142,97,223
60143,96,222
60144,97,223
60145,96,222
60146,96,222
60147,97,223
60148,97,224
60149,97,224
60150,97,224
60151,97,223
60152,97,224
60153,96,223
60154,96,224
60155,96,224
60156,96,224
60157,96,224
60158,96,223
60159,96,223
60160,97,224
60161,97,223
60162,97,223
60163,97,223
60164,97,224
60165,97,224
60166,97,223
60167,97,223
60168,97,224
60169,96,224
60170,97,224
60171,97,224
60172,97,224
60173,97,224
60174,96,224
60175,97,224
60176,97,224
60177,96,223
60178,96,222
60179,97,223
60180,96,223
60181,96,223
60182,97,223
60183,97,223
60184,97,223
60185,97,223
60186,96,223
60187,96,224
60188,96,224
60189,96,224
60190,96,224
60191,96,223
60192,96,224
60193,96,224
60194,96,224
60195,96,223
60196,96,223
60197,96,223
60198,96,224
60199,96,224
60200,96,223
60201,97,223
60202,97,224
60203,97,224
60204,97,224
60205,97,224
60206,97,224
60207,97,224
60208,97,224
60209,97,224
60210,97,224
60211,97,224
60212,97,224
60213,97,224
60214,97,224
60215,97,224
60216,97,224
60217,97,224
60218,97,224
60219,97,224
60220,97,224
60221,97,224
60222,96,223
60223,97,224
60224,97,224
60225,97,223
60226,97,223
60227,97,223
60228,97,223
60229,97,223
60230,97,223
60231,96,223
60232,96,224
60233,97,224
60234,96,223
60235,96,224
60236,96,224
60237,96,224
60238,96,224
60239,96,224
60240,96,224
60241,96,224
60242,96,224
60243,96,224
60244,96,224
60245,96,224
60246,97,224
60247,96,223
60248,96,223
60249,96,223
60250,96,223
60251,96,223
60252,97,224
60253,96,223
60254,96,223
60255,96,223
60256,97,222
60257,97,222
60258,96,222
60259,96,222
60260,96,222
60261,96,222
60262,96,222
60263,96,222
60264,96,222
60265,96,222
60266,96,222
60267,96,222
60268,96,222
60269,96,222
60270,96,222
60271,96,222
60272,96,222
60273,96,222
60274,96,223
60275,96,222
60276,96,221
60277,96,222
60278,96,223
60279,96,224
60280,96,224
60281,96,224
60282,96,224
60283,96,224
60284,96,223
60285,96,222
60286,96,222
60287,96,223
60288,96,222
60289,96,223
60290,96,223
60291,97,224
60292,96,224
60293,96,224
60294,96,224
60295,96,224
60296,96,224
60297,97,224
60298,97,224
60299,97,224
60300,97,224
60301,97,224
60302,97,224
60303,97,224
60304,97,224
60305,97,224
60306,97,223
60307,97,223
60308,97,223
60309,97,223
60310,97,223
60311,97,223
60312,97,224
60313,97,223
60314,97,224
60315,97,224
60316,97,224
60317,97,224
60318,97,224
60319,97,224
60320,97,224
60321,97,224
60322,97,224
60323,97,224
60324,97,223
60325,97,224
60326,97,223
60327,97,223
60328,97,223
60329,96,223
60330,96,223
60331,96,223
60332,96,223
60333,96,222
60334,96,222
60335,96,223
60336,96,223
60337,96,222
60338,96,223
60339,97,223
60340,97,223
60341,97,223
60342,96,222
60343,96,221
60344,96,221
60345,96,221
60346,97,223
60347,97,223
60348,96,222
60349,96,222
60350,96,222
60351,96,222
60352,96,222
60353,97,223
60354,97,223
60355,97,223
60356,97,223
60357,96,223
60358,96,223
60359,96,223
60360,96,223
60361,96,223
60362,96,223
60363,96,224
60364,96,224
60365,96,224
60366,96,224
60367,96,224
60368,96,224
60369,96,224
60370,96,224
60371,96,224
60372,96,224
60373,96,224
60374,97,224
60375,97,224
60376,97,224
60377,97,224
60378,97,224
60379,97,224
60380,97,224
60381,97,224
60382,97,223
60383,97,223
60384,97,223
60385,96,222
60386,96,222
60387,97,222
60388,97,223
60389,97,224
60390,97,224
60391,97,224
60392,97,224
60393,97,224
60394,96,224
60395,96,224
60396,97,223
60397,96,222
60398,96,223
60399,96,223
60400,97,223
60401,97,223
60402,97,223
60403,96,224
60404,96,224
60405,96,224
60406,96,224
60407,96,224
60408,96,224
60409,96,224
60410,96,224
60411,96,223
60412,96,223
60413,96,224
60414,96,224
60415,96,224
60416,96,223
60417,96,224
60418,96,223
60419,96,223
60420,96,224
60421,96,224
60422,96,225
60423,96,224
60424,97,224
60425,96,224
60426,97,222
60427,98,224
60428,97,224
60429,97,224
60430,97,224
60431,97,223
60432,97,223
60433,97,223
60434,97,223
60435,97,223
60436,97,223
60437,97,222
60438,97,223
60439,97,222
60440,97,222
60441,97,222
60442,97,222
60443,97,223
60444,97,223
60445,97,223
60446,97,222
60447,97,223
60448,97,222
60449,97,222
60450,97,221
60451,97,220
60452,97,221
60453,97,219
60454,97,220
60455,96,220
60456,97,220
60457,96,220
60458,96,220
60459,96,220
60460,96,220
60461,96,220
60462,97,219
60463,96,220
60464,97,221
60465,96,221
60466,96,222
60467,97,222
60468,97,221
60469,97,221
60470,97,222
60471,97,222
60472,97,222
60473,97,222
60474,97,222
60475,97,222
60476,97,222
60477,97,222
60478,97,222
60479,97,222
60480,97,223
60481,97,223
60482,97,222
60483,97,223
60484,97,223
60485,97,223
60486,97,223
60487,97,224
60488,97,224
60489,97,223
60490,97,222
60491,96,222
60492,96,222
60493,96,223
60494,97,223
60495,96,223
60496,96,222
60497,96,222
60498,96,222
60499,96,222
60500,96,221
60501,96,221
60502,96,221
60503,96,221
60504,96,221
60505,96,221
60506,96,221
60507,96,221
60508,96,222
60509,96,222
60510,96,222
60511,96,222
60512,96,223
60513,96,223
60514,96,223
60515,96,223
60516,96,223
60517,96,223
60518,96,223
60519,96,223
60520,96,223
60521,96,223
60522,96,223
60523,96,223
60524,96,223
60525,96,223
60526,96,223
60527,96,223
60528,96,223
60529,96,222
60530,96,223
60531,96,223
60532,96,223
60533,96,222
60534,95,222
60535,95,223
60536,95,223
60537,95,222
60538,95,222
60539,95,222
60540,95,222
60541,95,222
60542,95,222
60543,95,223
60544,95,223
60545,95,223
60546,96,222
60547,96,222
60548,96,223
60549,96,223
60550,96,222
60551,96,223
60552,96,224
60553,96,224
60554,96,224
60555,96,224
60556,96,224
60557,96,224
60558,96,224
60559,96,224
60560,96,224
60561,96,224
60562,96,224
60563,96,224
60564,96,224
60565,96,224
60566,96,223
60567,96,224
60568,96,224
60569,96,224
60570,95,223
60571,96,224
60572,96,224
60573,96,224
60574,96,224
60575,96,224
60576,96,224
60577,96,223
60578,96,223
60579,96,222
60580,95,222
60581,95,222
60582,95,222
60583,95,222
60584,95,223
60585,95,222
60586,95,221
60587,95,221
60588,95,221
60589,95,221
60590,95,221
60591,95,222
60592,95,221
60593,95,221
60594,95,221
60595,95,222
60596,96,222
60597,96,223
60598,96,222
60599,96,223
60600,96,223
60601,96,223
60602,96,223
60603,96,222
60604,96,222
60605,96,222
60606,95,222
60607,96,222
60608,96,222
60609,96,222
60610,96,223
60611,96,222
60612,96,222
60613,96,222
60614,96,221
60615,96,221
60616,96,222
60617,96,222
60618,95,223
60619,95,223
60620,95,223
60621,95,223
60622,96,223
60623,95,223
60624,95,223
60625,95,223
60626,95,223
60627,95,223
60628,96,223
60629,96,222
60630,96,222
60631,96,222
60632,96,222
60633,96,222
60634,96,222
60635,96,222
60636,96,222
60637,96,222
60638,96,222
60639,96,222
60640,96,222
60641,96,222
60642,96,222
60643,96,222
60644,96,222
60645,96,223
60646,96,223
60647,96,222
60648,96,222
60649,96,222
60650,96,222
60651,96,224
60652,96,224
60653,96,222
60654,96,222
60655,96,223
60656,96,223
60657,96,222
60658,96,222
60659,96,222
60660,96,222
60661,96,224
60662,96,224
60663,96,224
60664,96,224
60665,96,224
60666,96,223
60667,96,222
60668,96,224
60669,96,221
60670,96,223
60671,96,221
60672,96,221
60673,95,222
60674,95,222
60675,96,222
60676,96,222
60677,96,222
60678,96,222
60679,96,222
60680,96,222
60681,96,222
60682,96,222
60683,96,222
60684,96,223
60685,96,223
60686,96,222
60687,96,223
60688,96,223
60689,96,223
60690,96,222
60691,96,222
60692,96,222
60693,96,222
60694,96,224
60695,96,223
60696,95,221
60697,96,223
60698,96,223
60699,96,223
60700,96,223
60701,96,223
60702,96,223
60703,96,223
60704,96,223
60705,96,223
60706,96,223
60707,96,223
60708,96,223
60709,96,223
60710,96,223
60711,96,223
60712,96,221
60713,96,221
60714,96,221
60715,96,221
60716,96,222
60717,96,222
60718,96,222
60719,96,222
60720,96,224
60721,96,224
60722,96,224
60723,96,224
60724,96,224
60725,96,224
60726,96,224
60727,96,224
60728,96,224
60729,96,224
60730,96,223
60731,96,224
60732,96,223
60733,96,223
60734,96,223
60735,96,222
60736,96,222
60737,96,224
60738,96,223
60739,96,223
60740,96,222
60741,96,222
60742,96,222
60743,96,222
60744,95,222
60745,95,222
60746,96,222
60747,96,222
60748,96,222
60749,95,222
60750,96,222
60751,96,222
60752,96,224
60753,96,224
60754,95,222
60755,95,222
60756,95,222
60757,95,222
60758,95,222
60759,95,222
60760,95,221
60761,95,221
60762,95,221
60763,95,222
60764,95,221
60765,95,221
60766,95,221
60767,95,221
60768,95,221
60769,95,222
60770,95,221
60771,95,222
60772,96,222
60773,95,222
60774,95,222
60775,96,222
60776,96,223
60777,96,223
60778,95,222
60779,96,222
60780,96,222
60781,96,222
60782,96,221
60783,96,221
60784,96,223
60785,96,221
60786,96,221
60787,95,222
60788,95,222
60789,96,222
60790,95,221
60791,95,221
60792,95,222
60793,95,222
60794,95,222
60795,95,222
60796,95,222
60797,95,222
60798,95,222
60799,95,222
60800,95,221
60801,95,221
60802,95,221
